ensembl_transcript_id	external_gene_name
ENST00000588685	ZNF667-AS1
ENST00000654200	ZNF667-AS1
ENST00000585445	ZNF667-AS1
ENST00000685306	ZNF667-AS1
ENST00000661902	ZNF667-AS1
ENST00000592146	ZNF667-AS1
ENST00000588158	ZNF667-AS1
ENST00000591797	ZNF667-AS1
ENST00000601875	ZNF667-AS1
ENST00000654382	ZNF667-AS1
ENST00000594783	ZNF667-AS1
ENST00000669162	ZNF667-AS1
ENST00000664785	ZNF667-AS1
ENST00000586822	ZNF667-AS1
ENST00000670294	ZNF667-AS1
ENST00000665045	ZNF667-AS1
ENST00000667367	ZNF667-AS1
ENST00000693493	ZNF667-AS1
ENST00000691191	ZNF667-AS1
ENST00000586091	ZNF667-AS1
ENST00000809477	ZNF667-AS1
ENST00000809478	ZNF667-AS1
ENST00000809479	ZNF667-AS1
ENST00000809480	ZNF667-AS1
ENST00000809481	ZNF667-AS1
ENST00000809482	ZNF667-AS1
ENST00000809483	ZNF667-AS1
ENST00000730511	
ENST00000752029	
ENST00000752028	
ENST00000752030	
ENST00000752031	
ENST00000752032	
ENST00000752027	
ENST00000752026	
ENST00000523083	
ENST00000752025	
ENST00000751802	
ENST00000751801	
ENST00000751803	
ENST00000504307	
ENST00000412831	
ENST00000417404	
ENST00000769886	
ENST00000769887	
ENST00000769888	
ENST00000769889	
ENST00000770103	
ENST00000770104	
ENST00000770105	
ENST00000770106	
ENST00000770107	
ENST00000391131	RNA5SP252
ENST00000304501	SOX7
ENST00000583030	
ENST00000667731	
ENST00000398849	
ENST00000651170	
ENST00000578265	
ENST00000431308	
ENST00000440026	
ENST00000652774	
ENST00000661384	
ENST00000770052	
ENST00000770053	
ENST00000770054	
ENST00000770055	
ENST00000770056	
ENST00000770057	
ENST00000770058	
ENST00000770059	
ENST00000770060	
ENST00000770061	
ENST00000770062	
ENST00000770063	
ENST00000770064	
ENST00000770065	
ENST00000770066	
ENST00000770067	
ENST00000770068	
ENST00000770069	
ENST00000770070	
ENST00000770071	
ENST00000770072	
ENST00000770073	
ENST00000770074	
ENST00000770075	
ENST00000770076	
ENST00000770077	
ENST00000770078	
ENST00000770079	
ENST00000770080	
ENST00000770081	
ENST00000770082	
ENST00000770083	
ENST00000770084	
ENST00000770085	
ENST00000770086	
ENST00000770087	
ENST00000770088	
ENST00000770089	
ENST00000770090	
ENST00000770091	
ENST00000770092	
ENST00000770093	
ENST00000770094	
ENST00000770095	
ENST00000770096	
ENST00000770097	
ENST00000770098	
ENST00000770099	
ENST00000770100	
ENST00000770101	
ENST00000770102	
ENST00000770108	
ENST00000554914	PINX1
ENST00000314787	PINX1
ENST00000519088	PINX1
ENST00000524114	PINX1
ENST00000523559	PINX1
ENST00000524061	PINX1
ENST00000517607	PINX1
ENST00000520018	PINX1
ENST00000524026	PINX1
ENST00000236137	SLC19A2
ENST00000367804	SLC19A2
ENST00000643377	SLC19A2
ENST00000646596	SLC19A2
ENST00000659982	LINC01785
ENST00000663718	LINC01785
ENST00000598042	LINC01785
ENST00000652384	LINC01785
ENST00000660422	LINC01785
ENST00000693145	LINC01785
ENST00000809960	LINC01785
ENST00000810034	
ENST00000588799	KLF2-DT
ENST00000588945	KLF2-DT
ENST00000810104	KLF2-DT
ENST00000810105	KLF2-DT
ENST00000810106	KLF2-DT
ENST00000810107	KLF2-DT
ENST00000810108	KLF2-DT
ENST00000810109	KLF2-DT
ENST00000810110	KLF2-DT
ENST00000810111	KLF2-DT
ENST00000810112	KLF2-DT
ENST00000810113	KLF2-DT
ENST00000810114	KLF2-DT
ENST00000452472	
ENST00000446628	CEACAM22P
ENST00000455455	CEACAM22P
ENST00000810155	CEACAM22P
ENST00000367797	F5
ENST00000495481	F5
ENST00000367796	F5
ENST00000638013	MIR1322
ENST00000810156	
ENST00000624866	
ENST00000687001	
ENST00000382461	XKR6
ENST00000416569	XKR6
ENST00000529336	XKR6
ENST00000297303	XKR6
ENST00000662585	CEACAM16-AS1
ENST00000590796	CEACAM16-AS1
ENST00000702856	CEACAM16-AS1
ENST00000591312	CEACAM16-AS1
ENST00000586169	CEACAM16-AS1
ENST00000657348	CEACAM16-AS1
ENST00000764664	CEACAM16-AS1
ENST00000764665	CEACAM16-AS1
ENST00000764666	CEACAM16-AS1
ENST00000764667	CEACAM16-AS1
ENST00000764668	CEACAM16-AS1
ENST00000764669	CEACAM16-AS1
ENST00000810360	CEACAM16-AS1
ENST00000810361	CEACAM16-AS1
ENST00000384868	MIR598
ENST00000529497	DEFB109D
ENST00000511144	FAM90A2P
ENST00000521854	RPL23AP53
ENST00000460682	RPL37P6
ENST00000464216	
ENST00000612269	
ENST00000579159	
ENST00000833033	
ENST00000833034	
ENST00000833035	
ENST00000654786	
ENST00000608646	REXO1L1P
ENST00000603433	REXO1L6P
ENST00000619970	REXO1L2P
ENST00000592347	
ENST00000716068	
ENST00000716069	
ENST00000716070	
ENST00000593065	
ENST00000592716	
ENST00000591920	
ENST00000585697	
ENST00000589999	
ENST00000716071	
ENST00000585394	
ENST00000716072	
ENST00000850657	
ENST00000716073	
ENST00000590072	
ENST00000586528	
ENST00000785635	
ENST00000785636	
ENST00000785637	
ENST00000785638	
ENST00000785639	
ENST00000810399	
ENST00000810400	
ENST00000810401	
ENST00000810402	
ENST00000810403	
ENST00000810404	
ENST00000810405	
ENST00000810406	
ENST00000810407	
ENST00000810408	
ENST00000810409	
ENST00000810410	
ENST00000810411	
ENST00000810412	
ENST00000810413	
ENST00000810414	
ENST00000263174	PALMD
ENST00000605497	PALMD
ENST00000605613	PALMD
ENST00000496843	PALMD
ENST00000473700	RPS20P22
ENST00000611212	NPEPPSP1
ENST00000510120	TPT1P8
ENST00000675646	
ENST00000248151	TUBBP1
ENST00000800899	
ENST00000800900	
ENST00000800901	
ENST00000800902	
ENST00000800903	
ENST00000524156	SDAD1P1
ENST00000532329	DEFB131E
ENST00000519013	RPL10P19
ENST00000583143	GTF2IP6
ENST00000524136	SDR16C6P
ENST00000580686	
ENST00000580280	
ENST00000721475	
ENST00000517787	SDR16C6P
ENST00000531764	TDH
ENST00000604782	
ENST00000775207	
ENST00000775208	
ENST00000775209	
ENST00000775210	
ENST00000775211	
ENST00000636637	
ENST00000434734	HMGB3P10
ENST00000366788	STUM
ENST00000366789	STUM
ENST00000467495	STUM
ENST00000792401	
ENST00000792402	
ENST00000792403	
ENST00000792404	
ENST00000274979	ANO7
ENST00000402430	ANO7
ENST00000402530	ANO7
ENST00000674324	ANO7
ENST00000475532	ANO7
ENST00000471606	ANO7
ENST00000451047	ANO7
ENST00000487192	ANO7
ENST00000481071	ANO7
ENST00000459928	ANO7
ENST00000792669	
ENST00000792670	
ENST00000792671	
ENST00000792672	
ENST00000792673	
ENST00000792674	
ENST00000792675	
ENST00000792676	
ENST00000792677	
ENST00000639008	SMPD5
ENST00000641204	
ENST00000592752	RDM1P3
ENST00000722323	
ENST00000431878	
ENST00000641034	
ENST00000741521	
ENST00000618886	
ENST00000356613	ARC
ENST00000581404	ARC
ENST00000507171	
ENST00000464961	CLASP2
ENST00000468888	CLASP2
ENST00000399362	CLASP2
ENST00000480013	CLASP2
ENST00000461133	CLASP2
ENST00000487553	CLASP2
ENST00000635664	CLASP2
ENST00000476251	CLASP2
ENST00000494261	CLASP2
ENST00000480385	CLASP2
ENST00000493577	CLASP2
ENST00000491045	CLASP2
ENST00000475576	CLASP2
ENST00000313350	CLASP2
ENST00000487200	CLASP2
ENST00000333778	CLASP2
ENST00000485378	CLASP2
ENST00000496954	CLASP2
ENST00000476433	CLASP2
ENST00000482896	CLASP2
ENST00000498331	CLASP2
ENST00000486796	CLASP2
ENST00000462878	CLASP2
ENST00000467956	CLASP2
ENST00000650653	CLASP2
ENST00000682230	CLASP2
ENST00000800865	
ENST00000800864	
ENST00000502411	FCGR2C
ENST00000496692	FCGR2C
ENST00000466542	FCGR2C
ENST00000465075	FCGR2C
ENST00000473530	FCGR2C
ENST00000473712	FCGR2C
ENST00000482226	FCGR2C
ENST00000467903	FCGR2C
ENST00000507374	FCGR2C
ENST00000508651	FCGR2C
ENST00000810540	
ENST00000458502	ABHD17AP6
ENST00000532453	
ENST00000596778	
ENST00000651236	
ENST00000600071	
ENST00000662217	
ENST00000666067	
ENST00000670493	
ENST00000669253	
ENST00000667750	
ENST00000652802	
ENST00000658063	
ENST00000653321	
ENST00000653701	
ENST00000670990	
ENST00000602575	
ENST00000577537	CCDC144NL-AS1
ENST00000692759	CCDC144NL-AS1
ENST00000443508	CCDC144NL-AS1
ENST00000692309	CCDC144NL-AS1
ENST00000439794	CCDC144NL-AS1
ENST00000417232	CCDC144NL-AS1
ENST00000583962	CCDC144NL-AS1
ENST00000582324	CCDC144NL-AS1
ENST00000577860	CCDC144NL-AS1
ENST00000662319	CCDC144NL-AS1
ENST00000577841	CCDC144NL-AS1
ENST00000580278	CCDC144NL-AS1
ENST00000577968	CCDC144NL-AS1
ENST00000717326	CCDC144NL-AS1
ENST00000580056	CCDC144NL-AS1
ENST00000582583	CCDC144NL-AS1
ENST00000583481	CCDC144NL-AS1
ENST00000433763	CCDC144NL-AS1
ENST00000423473	CCDC144NL-AS1
ENST00000437829	CCDC144NL-AS1
ENST00000581958	CCDC144NL-AS1
ENST00000579168	CCDC144NL-AS1
ENST00000584433	CCDC144NL-AS1
ENST00000581673	CCDC144NL-AS1
ENST00000737554	CCDC144NL-AS1
ENST00000737555	CCDC144NL-AS1
ENST00000737556	CCDC144NL-AS1
ENST00000737557	CCDC144NL-AS1
ENST00000737558	CCDC144NL-AS1
ENST00000737559	CCDC144NL-AS1
ENST00000737560	CCDC144NL-AS1
ENST00000737561	CCDC144NL-AS1
ENST00000737562	CCDC144NL-AS1
ENST00000737563	CCDC144NL-AS1
ENST00000737564	CCDC144NL-AS1
ENST00000737565	CCDC144NL-AS1
ENST00000737566	CCDC144NL-AS1
ENST00000737567	CCDC144NL-AS1
ENST00000737568	CCDC144NL-AS1
ENST00000737569	CCDC144NL-AS1
ENST00000737570	CCDC144NL-AS1
ENST00000737571	CCDC144NL-AS1
ENST00000737572	CCDC144NL-AS1
ENST00000737573	CCDC144NL-AS1
ENST00000737574	CCDC144NL-AS1
ENST00000737575	CCDC144NL-AS1
ENST00000737576	CCDC144NL-AS1
ENST00000737577	CCDC144NL-AS1
ENST00000737578	CCDC144NL-AS1
ENST00000737579	CCDC144NL-AS1
ENST00000737580	CCDC144NL-AS1
ENST00000737581	CCDC144NL-AS1
ENST00000737582	CCDC144NL-AS1
ENST00000737583	CCDC144NL-AS1
ENST00000737584	CCDC144NL-AS1
ENST00000737585	CCDC144NL-AS1
ENST00000737586	CCDC144NL-AS1
ENST00000737587	CCDC144NL-AS1
ENST00000737588	CCDC144NL-AS1
ENST00000737589	CCDC144NL-AS1
ENST00000737590	CCDC144NL-AS1
ENST00000737591	CCDC144NL-AS1
ENST00000737592	CCDC144NL-AS1
ENST00000737593	CCDC144NL-AS1
ENST00000737594	CCDC144NL-AS1
ENST00000737595	CCDC144NL-AS1
ENST00000737596	CCDC144NL-AS1
ENST00000737597	CCDC144NL-AS1
ENST00000737598	CCDC144NL-AS1
ENST00000737599	CCDC144NL-AS1
ENST00000530248	
ENST00000526648	
ENST00000531549	
ENST00000488887	RPL17P29
ENST00000602443	
ENST00000525246	TDH
ENST00000534302	TDH
ENST00000525664	TDH
ENST00000636013	TDH
ENST00000593558	
ENST00000810724	
ENST00000810877	
ENST00000810989	
ENST00000650724	
ENST00000811271	
ENST00000811272	
ENST00000811273	
ENST00000391975	HDLBP
ENST00000427183	HDLBP
ENST00000310931	HDLBP
ENST00000391976	HDLBP
ENST00000487169	HDLBP
ENST00000373292	HDLBP
ENST00000484412	HDLBP
ENST00000442730	HDLBP
ENST00000494862	HDLBP
ENST00000488013	HDLBP
ENST00000470482	HDLBP
ENST00000479894	HDLBP
ENST00000483086	HDLBP
ENST00000479169	HDLBP
ENST00000427487	HDLBP
ENST00000459788	HDLBP
ENST00000471294	HDLBP
ENST00000452931	HDLBP
ENST00000460826	HDLBP
ENST00000488923	HDLBP
ENST00000498595	HDLBP
ENST00000476807	HDLBP
ENST00000477477	HDLBP
ENST00000453141	HDLBP
ENST00000467435	HDLBP
ENST00000470710	HDLBP
ENST00000422933	HDLBP
ENST00000428482	HDLBP
ENST00000442714	HDLBP
ENST00000452065	HDLBP
ENST00000444092	HDLBP
ENST00000430918	HDLBP
ENST00000441124	HDLBP
ENST00000426343	HDLBP
ENST00000413241	HDLBP
ENST00000423693	HDLBP
ENST00000425989	HDLBP
ENST00000449864	HDLBP
ENST00000420451	HDLBP
ENST00000422080	HDLBP
ENST00000458564	HDLBP
ENST00000427007	HDLBP
ENST00000449504	HDLBP
ENST00000417540	HDLBP
ENST00000462130	HDLBP
ENST00000490697	HDLBP
ENST00000496569	HDLBP
ENST00000368331	GON4L
ENST00000615926	GON4L
ENST00000437809	GON4L
ENST00000473267	GON4L
ENST00000271883	GON4L
ENST00000460075	GON4L
ENST00000483032	GON4L
ENST00000361040	GON4L
ENST00000622608	GON4L
ENST00000471341	GON4L
ENST00000497369	GON4L
ENST00000490801	GON4L
ENST00000496021	GON4L
ENST00000482386	GON4L
ENST00000466224	GON4L
ENST00000467009	GON4L
ENST00000468867	GON4L
ENST00000488251	GON4L
ENST00000403000	TMEM276
ENST00000424149	TMEM276
ENST00000306145	TMEM276
ENST00000533764	TMEM276
ENST00000530637	TMEM276
ENST00000524623	TMEM276
ENST00000637365	TEX14BP
ENST00000685625	TEX14BP
ENST00000685261	TEX14BP
ENST00000690005	TEX14BP
ENST00000693056	TEX14BP
ENST00000685001	TEX14BP
ENST00000686635	TEX14BP
ENST00000637448	TEX14BP
ENST00000637421	TEX14BP
ENST00000688516	TEX14BP
ENST00000687835	TEX14BP
ENST00000692799	TEX14BP
ENST00000685078	TEX14BP
ENST00000567313	TEX14BP
ENST00000433059	TEX14BP
ENST00000692117	TEX14BP
ENST00000688780	TEX14BP
ENST00000564335	TEX14BP
ENST00000701619	TEX14BP
ENST00000811443	TEX14BP
ENST00000811444	TEX14BP
ENST00000811445	TEX14BP
ENST00000811446	TEX14BP
ENST00000811447	TEX14BP
ENST00000811448	TEX14BP
ENST00000811449	TEX14BP
ENST00000811450	TEX14BP
ENST00000811451	TEX14BP
ENST00000811452	TEX14BP
ENST00000811453	TEX14BP
ENST00000811454	TEX14BP
ENST00000811455	TEX14BP
ENST00000811456	TEX14BP
ENST00000652575	
ENST00000520262	SLC20A2
ENST00000517366	SLC20A2
ENST00000518717	SLC20A2
ENST00000518384	SLC20A2
ENST00000342228	SLC20A2
ENST00000713988	SLC20A2
ENST00000520179	SLC20A2
ENST00000713989	SLC20A2
ENST00000518660	SLC20A2
ENST00000522401	SLC20A2
ENST00000524211	SLC20A2
ENST00000522707	SLC20A2
ENST00000524237	SLC20A2
ENST00000523340	SLC20A2
ENST00000519463	SLC20A2
ENST00000521455	SLC20A2
ENST00000581889	
ENST00000828834	
ENST00000381380	
ENST00000816476	
ENST00000603489	
ENST00000761630	
ENST00000577632	CDRT15P1
ENST00000793221	
ENST00000793222	
ENST00000570034	NSFP1
ENST00000721837	
ENST00000721835	
ENST00000721836	
ENST00000590314	PTP4A2P1
ENST00000811851	
ENST00000811852	
ENST00000811853	
ENST00000771270	
ENST00000590052	HSD17B1P1
ENST00000812088	
ENST00000812089	
ENST00000812090	
ENST00000812091	
ENST00000812092	
ENST00000803381	
ENST00000803382	
ENST00000803383	
ENST00000803384	
ENST00000803385	
ENST00000803386	
ENST00000803387	
ENST00000803388	
ENST00000803389	
ENST00000803390	
ENST00000803391	
ENST00000803392	
ENST00000803393	
ENST00000803394	
ENST00000803395	
ENST00000803396	
ENST00000803397	
ENST00000803398	
ENST00000803399	
ENST00000599784	
ENST00000594305	
ENST00000812218	
ENST00000812272	
ENST00000812273	
ENST00000812274	
ENST00000812289	
ENST00000812314	
ENST00000593632	TMEM277P
ENST00000635639	TMEM277P
ENST00000634979	TMEM277P
ENST00000326989	TMEM277P
ENST00000812443	TMEM277P
ENST00000812444	TMEM277P
ENST00000812445	TMEM277P
ENST00000812446	TMEM277P
ENST00000812447	TMEM277P
ENST00000812448	TMEM277P
ENST00000812449	TMEM277P
ENST00000812450	TMEM277P
ENST00000812451	TMEM277P
ENST00000812452	TMEM277P
ENST00000812453	TMEM277P
ENST00000812454	TMEM277P
ENST00000812455	TMEM277P
ENST00000812456	TMEM277P
ENST00000812457	TMEM277P
ENST00000812458	TMEM277P
ENST00000812459	TMEM277P
ENST00000812460	TMEM277P
ENST00000812461	TMEM277P
ENST00000812462	TMEM277P
ENST00000812463	TMEM277P
ENST00000812464	TMEM277P
ENST00000812465	TMEM277P
ENST00000590384	THA1P
ENST00000835545	
ENST00000560822	
ENST00000791137	
ENST00000791138	
ENST00000791139	
ENST00000791140	
ENST00000516587	RN7SKP195
ENST00000584884	MIR4428
ENST00000516481	
ENST00000621298	
ENST00000517332	
ENST00000522190	
ENST00000611898	ZP4
ENST00000366570	ZP4
ENST00000591374	
ENST00000585329	
ENST00000768221	
ENST00000768222	
ENST00000768223	
ENST00000438528	SMIM19
ENST00000417410	SMIM19
ENST00000518574	SMIM19
ENST00000414154	SMIM19
ENST00000498447	SMIM19
ENST00000529505	SMIM19
ENST00000416469	SMIM19
ENST00000490331	SMIM19
ENST00000435883	
ENST00000829731	
ENST00000829732	
ENST00000483947	RPL7AP64
ENST00000702255	
ENST00000821139	
ENST00000821140	
ENST00000821141	
ENST00000821142	
ENST00000821143	
ENST00000821144	
ENST00000821145	
ENST00000821146	
ENST00000821147	
ENST00000582158	SPDYE22P
ENST00000722354	
ENST00000722355	
ENST00000587972	
ENST00000691954	
ENST00000812539	
ENST00000812540	
ENST00000434017	TBC1D26-AS1
ENST00000433873	TBC1D26-AS1
ENST00000717554	TBC1D26-AS1
ENST00000580194	TBC1D26-AS1
ENST00000433051	TBC1D26-AS1
ENST00000833234	TBC1D26-AS1
ENST00000833235	TBC1D26-AS1
ENST00000833236	TBC1D26-AS1
ENST00000833237	TBC1D26-AS1
ENST00000833238	TBC1D26-AS1
ENST00000833239	TBC1D26-AS1
ENST00000833240	TBC1D26-AS1
ENST00000833241	TBC1D26-AS1
ENST00000833242	TBC1D26-AS1
ENST00000833243	TBC1D26-AS1
ENST00000833244	TBC1D26-AS1
ENST00000833245	TBC1D26-AS1
ENST00000833246	TBC1D26-AS1
ENST00000833247	TBC1D26-AS1
ENST00000833248	TBC1D26-AS1
ENST00000833249	TBC1D26-AS1
ENST00000833250	TBC1D26-AS1
ENST00000833251	TBC1D26-AS1
ENST00000833252	TBC1D26-AS1
ENST00000833253	TBC1D26-AS1
ENST00000833254	TBC1D26-AS1
ENST00000833255	TBC1D26-AS1
ENST00000833256	TBC1D26-AS1
ENST00000833257	TBC1D26-AS1
ENST00000833258	TBC1D26-AS1
ENST00000833259	TBC1D26-AS1
ENST00000833260	TBC1D26-AS1
ENST00000626088	
ENST00000640686	
ENST00000812640	
ENST00000812641	
ENST00000812642	
ENST00000812643	
ENST00000612985	RNVU1-4
ENST00000610293	U1
ENST00000619797	
ENST00000577856	PPIAL4A
ENST00000641834	C19orf48P
ENST00000596287	C19orf48P
ENST00000598463	C19orf48P
ENST00000692421	C19orf48P
ENST00000597493	C19orf48P
ENST00000693315	C19orf48P
ENST00000597705	C19orf48P
ENST00000596655	C19orf48P
ENST00000593287	C19orf48P
ENST00000600373	C19orf48P
ENST00000601267	C19orf48P
ENST00000595794	C19orf48P
ENST00000596554	C19orf48P
ENST00000599004	C19orf48P
ENST00000602125	C19orf48P
ENST00000702900	C19orf48P
ENST00000812667	C19orf48P
ENST00000812668	C19orf48P
ENST00000812669	C19orf48P
ENST00000372562	PPCS
ENST00000372560	PPCS
ENST00000372561	PPCS
ENST00000472013	PPCS
ENST00000372556	PPCS
ENST00000471420	PPCS
ENST00000482168	PPCS
ENST00000469615	PPCS
ENST00000522539	BRF2
ENST00000220659	BRF2
ENST00000521170	BRF2
ENST00000714160	BRF2
ENST00000520601	BRF2
ENST00000426743	RPS3AP11
ENST00000424567	TMSB4XP1
ENST00000363384	RNU6-536P
ENST00000454425	
ENST00000585289	
ENST00000585245	PPIAL4C
ENST00000754473	
ENST00000754467	
ENST00000754474	
ENST00000754468	
ENST00000754469	
ENST00000754471	
ENST00000754470	
ENST00000754475	
ENST00000754472	
ENST00000754476	
ENST00000544708	PPIAL4D
ENST00000581164	PPIAL4E
ENST00000581138	PPIAL4F
ENST00000419275	PPIAL4G
ENST00000584068	PPIAL4H
ENST00000584728	NCOR1P2
ENST00000846464	
ENST00000846465	
ENST00000846466	
ENST00000846467	
ENST00000846468	
ENST00000846469	
ENST00000846470	
ENST00000846471	
ENST00000846472	
ENST00000846473	
ENST00000584393	FTLP13
ENST00000772788	
ENST00000580842	DND1P1
ENST00000807597	
ENST00000807598	
ENST00000807599	
ENST00000393490	RPS26P8
ENST00000339438	CSDE1
ENST00000689989	CSDE1
ENST00000689217	CSDE1
ENST00000688211	CSDE1
ENST00000438362	CSDE1
ENST00000358528	CSDE1
ENST00000692719	CSDE1
ENST00000610726	CSDE1
ENST00000689732	CSDE1
ENST00000693467	CSDE1
ENST00000686235	CSDE1
ENST00000684913	CSDE1
ENST00000686123	CSDE1
ENST00000686025	CSDE1
ENST00000686781	CSDE1
ENST00000687759	CSDE1
ENST00000693644	CSDE1
ENST00000689631	CSDE1
ENST00000692672	CSDE1
ENST00000691377	CSDE1
ENST00000529046	CSDE1
ENST00000689885	CSDE1
ENST00000691403	CSDE1
ENST00000692629	CSDE1
ENST00000690013	CSDE1
ENST00000690420	CSDE1
ENST00000692950	CSDE1
ENST00000686667	CSDE1
ENST00000691032	CSDE1
ENST00000685676	CSDE1
ENST00000692044	CSDE1
ENST00000688611	CSDE1
ENST00000690207	CSDE1
ENST00000693311	CSDE1
ENST00000689510	CSDE1
ENST00000687548	CSDE1
ENST00000686581	CSDE1
ENST00000689727	CSDE1
ENST00000690784	CSDE1
ENST00000483030	CSDE1
ENST00000689573	CSDE1
ENST00000261443	CSDE1
ENST00000530886	CSDE1
ENST00000369530	CSDE1
ENST00000483407	CSDE1
ENST00000534699	CSDE1
ENST00000530784	CSDE1
ENST00000524652	CSDE1
ENST00000525132	CSDE1
ENST00000534389	CSDE1
ENST00000525878	CSDE1
ENST00000525970	CSDE1
ENST00000533818	CSDE1
ENST00000732911	
ENST00000732912	
ENST00000429371	ZNF34
ENST00000714360	ZNF34
ENST00000714361	ZNF34
ENST00000714362	ZNF34
ENST00000714363	ZNF34
ENST00000714364	ZNF34
ENST00000714365	ZNF34
ENST00000714366	ZNF34
ENST00000714367	ZNF34
ENST00000714368	ZNF34
ENST00000714369	ZNF34
ENST00000343459	ZNF34
ENST00000534337	ZNF34
ENST00000534445	ZNF34
ENST00000527740	ZNF34
ENST00000578296	FTLP12
ENST00000833898	
ENST00000833899	
ENST00000812764	
ENST00000813220	
ENST00000575546	
ENST00000602730	
ENST00000702916	ZNF528-AS1
ENST00000594119	ZNF528-AS1
ENST00000601562	ZNF528-AS1
ENST00000656846	ZNF528-AS1
ENST00000663140	ZNF528-AS1
ENST00000598892	ZNF528-AS1
ENST00000596746	ZNF528-AS1
ENST00000813519	ZNF528-AS1
ENST00000813520	ZNF528-AS1
ENST00000813521	ZNF528-AS1
ENST00000813522	ZNF528-AS1
ENST00000813523	ZNF528-AS1
ENST00000582696	NOS2P4
ENST00000514388	KRTAP9-12P
ENST00000837296	
ENST00000561102	
ENST00000791330	
ENST00000791331	
ENST00000791332	
ENST00000791333	
ENST00000589047	
ENST00000635600	
ENST00000659136	
ENST00000642336	
ENST00000590740	
ENST00000653081	
ENST00000634503	
ENST00000634994	
ENST00000790351	
ENST00000790352	
ENST00000790353	
ENST00000790354	
ENST00000790355	
ENST00000790356	
ENST00000790357	
ENST00000790358	
ENST00000790359	
ENST00000592413	MADCAM1-AS1
ENST00000813738	MADCAM1-AS1
ENST00000813892	
ENST00000814105	
ENST00000814106	
ENST00000584107	
ENST00000602554	
ENST00000358234	
ENST00000754992	
ENST00000814155	
ENST00000758173	
ENST00000758174	
ENST00000758175	
ENST00000622177	
ENST00000578447	
ENST00000762822	
ENST00000762823	
ENST00000539278	
ENST00000814156	
ENST00000612652	
ENST00000814163	
ENST00000814164	
ENST00000762911	
ENST00000762912	
ENST00000814190	
ENST00000582767	YWHAEP3
ENST00000455284	KRT16P5
ENST00000814284	
ENST00000814424	
ENST00000584274	
ENST00000814696	
ENST00000451011	
ENST00000455360	COTL1P2
ENST00000591430	ZNF571-AS1
ENST00000592575	ZNF571-AS1
ENST00000585578	ZNF571-AS1
ENST00000586139	ZNF571-AS1
ENST00000589802	ZNF571-AS1
ENST00000592392	ZNF571-AS1
ENST00000590838	ZNF571-AS1
ENST00000586013	ZNF571-AS1
ENST00000589750	ZNF571-AS1
ENST00000587121	ZNF571-AS1
ENST00000588382	ZNF571-AS1
ENST00000668693	ZNF571-AS1
ENST00000591177	ZNF571-AS1
ENST00000814766	ZNF571-AS1
ENST00000814767	ZNF571-AS1
ENST00000814768	ZNF571-AS1
ENST00000814769	ZNF571-AS1
ENST00000814770	ZNF571-AS1
ENST00000814771	ZNF571-AS1
ENST00000814772	ZNF571-AS1
ENST00000814773	ZNF571-AS1
ENST00000814774	ZNF571-AS1
ENST00000603850	LRRC37A9P
ENST00000431445	RPL29P31
ENST00000763696	
ENST00000577519	
ENST00000728347	
ENST00000728348	
ENST00000728349	
ENST00000728350	
ENST00000728351	
ENST00000728352	
ENST00000728353	
ENST00000728354	
ENST00000728355	
ENST00000728356	
ENST00000728357	
ENST00000728358	
ENST00000728359	
ENST00000728360	
ENST00000728361	
ENST00000728362	
ENST00000728363	
ENST00000728364	
ENST00000728365	
ENST00000728366	
ENST00000728367	
ENST00000728368	
ENST00000728369	
ENST00000728370	
ENST00000728371	
ENST00000728372	
ENST00000728373	
ENST00000728374	
ENST00000728375	
ENST00000728376	
ENST00000728377	
ENST00000728378	
ENST00000728379	
ENST00000728380	
ENST00000728381	
ENST00000728382	
ENST00000728383	
ENST00000728384	
ENST00000728385	
ENST00000728386	
ENST00000667920	
ENST00000329321	GPR39
ENST00000470071	GPR39
